date,Name,Reference,isPartial
2018-06-17,7,66,False
2018-06-18,0,68,False
2018-06-19,11,11,False
2018-06-20,0,63,False
2018-06-21,0,29,False
2018-06-22,6,53,False
2018-06-23,0,47,False
2018-06-24,0,46,False
2018-06-25,0,39,False
2018-06-26,6,56,False
2018-06-27,11,45,False
2018-06-28,6,34,False
2018-06-29,6,37,False
2018-06-30,0,73,False
2018-07-01,13,45,False
2018-07-02,0,34,False
2018-07-03,0,68,False
2018-07-04,6,53,False
2018-07-05,100,29,False
2018-07-06,23,46,False
2018-07-07,0,65,False
date,Giannis Maniatis,Greece football,isPartial
2018-06-09,0,39,False
2018-06-10,0,22,False
2018-06-11,0,58,False
2018-06-12,0,52,False
2018-06-13,0,38,False
2018-06-14,0,81,False
2018-06-15,0,83,False
2018-06-16,0,100,False
2018-06-17,0,89,False
2018-06-18,0,92,False
2018-06-19,0,54,False
2018-06-20,0,89,False
2018-06-21,0,37,False
2018-06-22,0,58,False
2018-06-23,0,64,False
2018-06-24,0,64,False
2018-06-25,0,69,False
2018-06-26,0,65,False
2018-06-27,0,55,False
2018-06-28,0,44,False
2018-06-29,8,40,False
2018-06-30,0,99,False
2018-07-01,0,80,False
2018-07-02,0,78,False
2018-07-03,0,100,False
2018-07-04,0,46,False
2018-07-05,0,35,False
2018-07-06,0,45,False
2018-07-07,0,72,False
date,Giorgos Tzavellas,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,0,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,0,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,0,50,False
2018-06-30,0,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,0,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Kostas Manolas,Greece football,isPartial
2018-06-09,0,20,False
2018-06-10,7,13,False
2018-06-11,39,50,False
2018-06-12,16,26,False
2018-06-13,11,21,False
2018-06-14,6,56,False
2018-06-15,12,72,False
2018-06-16,13,60,False
2018-06-17,13,65,False
2018-06-18,6,67,False
2018-06-19,16,11,False
2018-06-20,17,63,False
2018-06-21,23,28,False
2018-06-22,100,53,False
2018-06-23,53,46,False
2018-06-24,13,45,False
2018-06-25,11,39,False
2018-06-26,34,56,False
2018-06-27,28,45,False
2018-06-28,11,34,False
2018-06-29,6,36,False
2018-06-30,26,73,False
2018-07-01,0,45,False
2018-07-02,6,34,False
2018-07-03,17,68,False
2018-07-04,47,53,False
2018-07-05,17,29,False
2018-07-06,0,46,False
2018-07-07,26,65,False
date,Vangelis Moras,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,0,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,0,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,0,50,False
2018-06-30,0,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,0,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Alexandros Tziolis,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,8,93,False
2018-06-19,0,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,0,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,0,50,False
2018-06-30,0,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,8,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Georgios Samaras,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,8,68,False
2018-06-12,7,36,False
2018-06-13,58,29,False
2018-06-14,0,77,False
2018-06-15,8,99,False
2018-06-16,9,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,8,15,False
2018-06-20,0,86,False
2018-06-21,16,39,False
2018-06-22,8,73,False
2018-06-23,27,64,False
2018-06-24,0,62,False
2018-06-25,8,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,8,50,False
2018-06-30,9,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,8,93,False
2018-07-04,0,73,False
2018-07-05,0,40,False
2018-07-06,8,63,False
2018-07-07,18,89,False
date,Panagiotis Kone,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,8,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,8,15,False
2018-06-20,8,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,9,64,False
2018-06-24,9,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,8,61,False
2018-06-28,8,47,False
2018-06-29,0,50,False
2018-06-30,9,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,8,73,False
2018-07-05,8,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Konstantinos Mitroglou,Greece football,isPartial
2018-06-09,0,43,False
2018-06-10,0,21,False
2018-06-11,0,42,False
2018-06-12,0,57,False
2018-06-13,0,40,False
2018-06-14,0,73,False
2018-06-15,6,58,False
2018-06-16,0,100,False
2018-06-17,0,77,False
2018-06-18,0,78,False
2018-06-19,0,78,False
2018-06-20,0,79,False
2018-06-21,6,31,False
2018-06-22,0,38,False
2018-06-23,0,56,False
2018-06-24,0,56,False
2018-06-25,0,72,False
2018-06-26,0,48,False
2018-06-27,0,42,False
2018-06-28,0,37,False
2018-06-29,0,26,False
2018-06-30,0,84,False
2018-07-01,0,83,False
2018-07-02,0,91,False
2018-07-03,6,91,False
2018-07-04,0,19,False
2018-07-05,6,25,False
2018-07-06,0,24,False
2018-07-07,0,49,False
date,Giorgos Karagounis,Greece football,isPartial
2018-06-09,0,39,False
2018-06-10,0,22,False
2018-06-11,0,58,False
2018-06-12,0,52,False
2018-06-13,0,38,False
2018-06-14,0,81,False
2018-06-15,0,83,False
2018-06-16,0,100,False
2018-06-17,0,89,False
2018-06-18,0,92,False
2018-06-19,0,54,False
2018-06-20,0,89,False
2018-06-21,7,37,False
2018-06-22,0,58,False
2018-06-23,0,64,False
2018-06-24,0,64,False
2018-06-25,0,69,False
2018-06-26,0,65,False
2018-06-27,7,55,False
2018-06-28,0,44,False
2018-06-29,0,40,False
2018-06-30,0,99,False
2018-07-01,0,80,False
2018-07-02,0,78,False
2018-07-03,0,100,False
2018-07-04,0,46,False
2018-07-05,0,35,False
2018-07-06,0,45,False
2018-07-07,0,72,False
date,Loukas Vyntra,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,0,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,9,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,8,50,False
2018-06-30,0,100,False
2018-07-01,9,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,0,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Panagiotis Glykos,Greece football,isPartial
2018-06-09,0,39,False
2018-06-10,0,22,False
2018-06-11,0,58,False
2018-06-12,0,52,False
2018-06-13,0,38,False
2018-06-14,0,81,False
2018-06-15,0,83,False
2018-06-16,0,100,False
2018-06-17,0,89,False
2018-06-18,0,92,False
2018-06-19,0,54,False
2018-06-20,0,89,False
2018-06-21,0,37,False
2018-06-22,0,58,False
2018-06-23,0,64,False
2018-06-24,0,64,False
2018-06-25,0,69,False
2018-06-26,0,65,False
2018-06-27,0,55,False
2018-06-28,0,44,False
2018-06-29,0,40,False
2018-06-30,0,99,False
2018-07-01,0,80,False
2018-07-02,0,78,False
2018-07-03,0,100,False
2018-07-04,0,46,False
2018-07-05,0,35,False
2018-07-06,0,45,False
2018-07-07,0,72,False
date,Stefanos Kapino,Greece football,isPartial
2018-06-09,0,39,False
2018-06-10,0,22,False
2018-06-11,0,58,False
2018-06-12,0,52,False
2018-06-13,0,38,False
2018-06-14,0,81,False
2018-06-15,8,83,False
2018-06-16,0,100,False
2018-06-17,0,89,False
2018-06-18,0,92,False
2018-06-19,0,54,False
2018-06-20,0,89,False
2018-06-21,0,37,False
2018-06-22,0,58,False
2018-06-23,0,64,False
2018-06-24,0,64,False
2018-06-25,0,69,False
2018-06-26,0,65,False
2018-06-27,0,55,False
2018-06-28,0,44,False
2018-06-29,0,40,False
2018-06-30,0,99,False
2018-07-01,0,80,False
2018-07-02,0,78,False
2018-07-03,7,100,False
2018-07-04,8,46,False
2018-07-05,0,35,False
2018-07-06,0,45,False
2018-07-07,0,72,False
date,Dimitris Salpingidis,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,8,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,0,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,0,50,False
2018-06-30,0,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,0,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Vasilis Torosidis,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,8,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,0,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,0,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,0,50,False
2018-06-30,0,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,0,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Lazaros Christodoulopoulos,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,7,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,0,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,9,62,False
2018-06-25,0,53,False
2018-06-26,8,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,0,50,False
2018-06-30,0,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,8,93,False
2018-07-04,8,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Theofanis Gekas,Greece football,isPartial
2018-06-09,0,39,False
2018-06-10,0,22,False
2018-06-11,0,58,False
2018-06-12,0,52,False
2018-06-13,0,38,False
2018-06-14,0,81,False
2018-06-15,8,83,False
2018-06-16,9,100,False
2018-06-17,9,89,False
2018-06-18,0,92,False
2018-06-19,7,54,False
2018-06-20,0,89,False
2018-06-21,0,37,False
2018-06-22,15,58,False
2018-06-23,0,64,False
2018-06-24,8,64,False
2018-06-25,7,69,False
2018-06-26,15,65,False
2018-06-27,0,55,False
2018-06-28,7,44,False
2018-06-29,8,40,False
2018-06-30,9,99,False
2018-07-01,0,80,False
2018-07-02,7,78,False
2018-07-03,7,100,False
2018-07-04,8,46,False
2018-07-05,0,35,False
2018-07-06,7,45,False
2018-07-07,8,72,False
date,Giannis Fetfatzidis,Greece football,isPartial
2018-06-09,0,39,False
2018-06-10,0,22,False
2018-06-11,0,58,False
2018-06-12,7,52,False
2018-06-13,0,38,False
2018-06-14,0,81,False
2018-06-15,0,83,False
2018-06-16,0,100,False
2018-06-17,0,89,False
2018-06-18,0,92,False
2018-06-19,0,54,False
2018-06-20,0,89,False
2018-06-21,0,37,False
2018-06-22,0,58,False
2018-06-23,8,64,False
2018-06-24,0,64,False
2018-06-25,0,69,False
2018-06-26,0,65,False
2018-06-27,0,55,False
2018-06-28,0,44,False
2018-06-29,0,40,False
2018-06-30,9,99,False
2018-07-01,0,80,False
2018-07-02,0,78,False
2018-07-03,0,100,False
2018-07-04,0,46,False
2018-07-05,0,35,False
2018-07-06,0,45,False
2018-07-07,0,72,False
date,Sokratis Papastathopoulos,Greece football,isPartial
2018-06-09,17,4,False
2018-06-10,17,3,False
2018-06-11,13,10,False
2018-06-12,11,5,False
2018-06-13,18,4,False
2018-06-14,12,11,False
2018-06-15,2,14,False
2018-06-16,3,11,False
2018-06-17,5,12,False
2018-06-18,2,13,False
2018-06-19,14,2,False
2018-06-20,11,12,False
2018-06-21,10,5,False
2018-06-22,3,10,False
2018-06-23,4,9,False
2018-06-24,2,9,False
2018-06-25,7,7,False
2018-06-26,9,11,False
2018-06-27,9,9,False
2018-06-28,10,6,False
2018-06-29,7,7,False
2018-06-30,1,14,False
2018-07-01,20,9,False
2018-07-02,100,7,False
2018-07-03,43,13,False
2018-07-04,29,10,False
2018-07-05,6,6,False
2018-07-06,9,9,False
2018-07-07,6,12,False
date,José Holebas,Greece football,isPartial
2018-06-09,0,27,False
2018-06-10,0,18,False
2018-06-11,0,68,False
2018-06-12,0,36,False
2018-06-13,0,29,False
2018-06-14,0,77,False
2018-06-15,0,99,False
2018-06-16,0,82,False
2018-06-17,0,90,False
2018-06-18,0,93,False
2018-06-19,0,15,False
2018-06-20,0,86,False
2018-06-21,0,39,False
2018-06-22,0,73,False
2018-06-23,0,64,False
2018-06-24,0,62,False
2018-06-25,0,53,False
2018-06-26,0,77,False
2018-06-27,0,61,False
2018-06-28,0,47,False
2018-06-29,0,50,False
2018-06-30,0,100,False
2018-07-01,0,62,False
2018-07-02,0,47,False
2018-07-03,0,93,False
2018-07-04,0,73,False
2018-07-05,0,40,False
2018-07-06,0,63,False
2018-07-07,0,89,False
date,Kostas Katsouranis,Greece football,isPartial
2018-06-09,0,39,False
2018-06-10,0,22,False
2018-06-11,0,58,False
2018-06-12,7,52,False
2018-06-13,0,38,False
2018-06-14,0,81,False
2018-06-15,8,83,False
2018-06-16,0,100,False
2018-06-17,9,89,False
2018-06-18,0,92,False
2018-06-19,0,54,False
2018-06-20,0,89,False
2018-06-21,0,37,False
2018-06-22,8,58,False
2018-06-23,0,64,False
2018-06-24,0,64,False
2018-06-25,0,69,False
2018-06-26,0,65,False
2018-06-27,0,55,False
2018-06-28,0,44,False
2018-06-29,0,40,False
2018-06-30,0,99,False
2018-07-01,0,80,False
2018-07-02,0,78,False
2018-07-03,0,100,False
2018-07-04,0,46,False
2018-07-05,0,35,False
2018-07-06,7,45,False
2018-07-07,0,72,False
date,Andreas Samaris,Greece football,isPartial
2018-06-09,0,43,False
2018-06-10,0,21,False
2018-06-11,0,42,False
2018-06-12,0,57,False
2018-06-13,0,40,False
2018-06-14,0,73,False
2018-06-15,0,58,False
2018-06-16,0,100,False
2018-06-17,7,77,False
2018-06-18,0,78,False
2018-06-19,0,78,False
2018-06-20,0,79,False
2018-06-21,0,31,False
2018-06-22,0,38,False
2018-06-23,0,56,False
2018-06-24,7,56,False
2018-06-25,0,72,False
2018-06-26,0,48,False
2018-06-27,0,42,False
2018-06-28,6,37,False
2018-06-29,0,26,False
2018-06-30,0,84,False
2018-07-01,0,83,False
2018-07-02,0,91,False
2018-07-03,0,91,False
2018-07-04,0,19,False
2018-07-05,6,25,False
2018-07-06,6,24,False
2018-07-07,0,49,False
date,Panagiotis Tachtsidis,Greece football,isPartial
2018-06-09,0,43,False
2018-06-10,0,21,False
2018-06-11,0,42,False
2018-06-12,0,57,False
2018-06-13,0,40,False
2018-06-14,0,73,False
2018-06-15,0,58,False
2018-06-16,0,100,False
2018-06-17,0,77,False
2018-06-18,0,78,False
2018-06-19,0,78,False
2018-06-20,0,79,False
2018-06-21,0,31,False
2018-06-22,0,38,False
2018-06-23,0,56,False
2018-06-24,0,56,False
2018-06-25,0,72,False
2018-06-26,0,48,False
2018-06-27,0,42,False
2018-06-28,0,37,False
2018-06-29,0,26,False
2018-06-30,0,84,False
2018-07-01,0,83,False
2018-07-02,0,91,False
2018-07-03,0,91,False
2018-07-04,0,19,False
2018-07-05,0,25,False
2018-07-06,6,24,False
2018-07-07,0,49,False
date,Boubacar Barry,Ivory Coast football,isPartial
2018-06-09,0,30,False
2018-06-10,0,0,False
2018-06-11,13,25,False
2018-06-12,0,0,False
2018-06-13,12,24,False
2018-06-14,0,64,False
2018-06-15,0,41,False
2018-06-16,15,60,False
2018-06-17,0,44,False
2018-06-18,0,51,False
2018-06-19,0,100,False
2018-06-20,0,39,False
2018-06-21,0,39,False
2018-06-22,13,80,False
2018-06-23,15,30,False
2018-06-24,15,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,13,77,False
2018-06-29,0,28,False
2018-06-30,15,15,False
2018-07-01,15,44,False
2018-07-02,0,13,False
2018-07-03,0,13,False
2018-07-04,13,13,False
2018-07-05,0,13,False
2018-07-06,0,26,False
2018-07-07,15,44,False
date,Ousmane Viera,Ivory Coast football,isPartial
2018-06-09,0,30,False
2018-06-10,0,0,False
2018-06-11,0,25,False
2018-06-12,0,0,False
2018-06-13,0,24,False
2018-06-14,0,64,False
2018-06-15,0,41,False
2018-06-16,0,60,False
2018-06-17,0,44,False
2018-06-18,0,51,False
2018-06-19,0,100,False
2018-06-20,0,39,False
2018-06-21,0,39,False
2018-06-22,0,80,False
2018-06-23,0,30,False
2018-06-24,0,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,0,77,False
2018-06-29,0,28,False
2018-06-30,0,15,False
2018-07-01,0,44,False
2018-07-02,0,13,False
2018-07-03,0,13,False
2018-07-04,0,13,False
2018-07-05,0,13,False
2018-07-06,0,26,False
2018-07-07,0,44,False
date,Arthur Boka,Ivory Coast football,isPartial
2018-06-09,0,30,False
2018-06-10,0,0,False
2018-06-11,13,25,False
2018-06-12,0,0,False
2018-06-13,0,24,False
2018-06-14,13,64,False
2018-06-15,0,41,False
2018-06-16,0,60,False
2018-06-17,0,44,False
2018-06-18,13,51,False
2018-06-19,13,100,False
2018-06-20,0,39,False
2018-06-21,0,39,False
2018-06-22,0,80,False
2018-06-23,0,30,False
2018-06-24,0,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,0,77,False
2018-06-29,0,28,False
2018-06-30,0,15,False
2018-07-01,0,44,False
2018-07-02,0,13,False
2018-07-03,0,13,False
2018-07-04,0,13,False
2018-07-05,0,13,False
2018-07-06,0,26,False
2018-07-07,0,44,False
date,Kolo Touré,Ivory Coast football,isPartial
2018-06-09,0,30,False
2018-06-10,0,0,False
2018-06-11,13,25,False
2018-06-12,0,0,False
2018-06-13,12,24,False
2018-06-14,13,64,False
2018-06-15,0,41,False
2018-06-16,15,60,False
2018-06-17,0,44,False
2018-06-18,0,51,False
2018-06-19,0,100,False
2018-06-20,0,39,False
2018-06-21,13,39,False
2018-06-22,0,80,False
2018-06-23,0,30,False
2018-06-24,15,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,0,77,False
2018-06-29,28,28,False
2018-06-30,0,15,False
2018-07-01,0,44,False
2018-07-02,13,13,False
2018-07-03,0,13,False
2018-07-04,13,13,False
2018-07-05,0,13,False
2018-07-06,0,26,False
2018-07-07,15,44,False
date,Didier Zokora,Ivory Coast football,isPartial
2018-06-09,15,30,False
2018-06-10,0,0,False
2018-06-11,0,25,False
2018-06-12,0,0,False
2018-06-13,48,24,False
2018-06-14,0,64,False
2018-06-15,0,41,False
2018-06-16,15,60,False
2018-06-17,0,44,False
2018-06-18,13,51,False
2018-06-19,0,100,False
2018-06-20,0,39,False
2018-06-21,39,39,False
2018-06-22,0,80,False
2018-06-23,0,30,False
2018-06-24,0,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,13,77,False
2018-06-29,14,28,False
2018-06-30,0,15,False
2018-07-01,15,44,False
2018-07-02,13,13,False
2018-07-03,13,13,False
2018-07-04,0,13,False
2018-07-05,0,13,False
2018-07-06,0,26,False
2018-07-07,0,44,False
date,Mathis Bolly,Ivory Coast football,isPartial
2018-06-09,15,30,False
2018-06-10,0,0,False
2018-06-11,0,25,False
2018-06-12,0,0,False
2018-06-13,0,24,False
2018-06-14,0,64,False
2018-06-15,0,41,False
2018-06-16,0,60,False
2018-06-17,0,44,False
2018-06-18,0,51,False
2018-06-19,0,100,False
2018-06-20,0,39,False
2018-06-21,0,39,False
2018-06-22,0,80,False
2018-06-23,0,30,False
2018-06-24,15,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,0,77,False
2018-06-29,0,28,False
2018-06-30,0,15,False
2018-07-01,0,44,False
2018-07-02,0,13,False
2018-07-03,13,13,False
2018-07-04,0,13,False
2018-07-05,0,13,False
2018-07-06,0,26,False
2018-07-07,15,44,False
date,Jean-Daniel Akpa-Akpro,Ivory Coast football,isPartial
2018-06-09,0,30,False
2018-06-10,0,0,False
2018-06-11,0,25,False
2018-06-12,0,0,False
2018-06-13,0,24,False
2018-06-14,0,64,False
2018-06-15,0,41,False
2018-06-16,0,60,False
2018-06-17,0,44,False
2018-06-18,0,51,False
2018-06-19,0,100,False
2018-06-20,0,39,False
2018-06-21,0,39,False
2018-06-22,0,80,False
2018-06-23,0,30,False
2018-06-24,0,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,0,77,False
2018-06-29,0,28,False
2018-06-30,0,15,False
2018-07-01,0,44,False
2018-07-02,0,13,False
2018-07-03,0,13,False
2018-07-04,0,13,False
2018-07-05,0,13,False
2018-07-06,0,26,False
2018-07-07,0,44,False
date,Salomon Kalou,Ivory Coast football,isPartial
2018-06-09,15,29,False
2018-06-10,0,0,False
2018-06-11,12,24,False
2018-06-12,35,0,False
2018-06-13,23,23,False
2018-06-14,12,62,False
2018-06-15,26,40,False
2018-06-16,15,59,False
2018-06-17,14,43,False
2018-06-18,0,50,False
2018-06-19,0,97,False
2018-06-20,100,38,False
2018-06-21,37,37,False
2018-06-22,13,78,False
2018-06-23,44,29,False
2018-06-24,14,14,False
2018-06-25,24,12,False
2018-06-26,0,37,False
2018-06-27,24,12,False
2018-06-28,25,75,False
2018-06-29,27,27,False
2018-06-30,0,15,False
2018-07-01,28,42,False
2018-07-02,12,13,False
2018-07-03,0,12,False
2018-07-04,26,13,False
2018-07-05,26,13,False
2018-07-06,38,25,False
2018-07-07,0,43,False
date,Cheick Tioté,Ivory Coast football,isPartial
2018-06-09,0,30,False
2018-06-10,0,0,False
2018-06-11,0,25,False
2018-06-12,0,0,False
2018-06-13,0,24,False
2018-06-14,0,64,False
2018-06-15,0,41,False
2018-06-16,0,60,False
2018-06-17,0,44,False
2018-06-18,13,51,False
2018-06-19,25,100,False
2018-06-20,0,39,False
2018-06-21,0,39,False
2018-06-22,0,80,False
2018-06-23,15,30,False
2018-06-24,0,15,False
2018-06-25,0,13,False
2018-06-26,0,38,False
2018-06-27,0,13,False
2018-06-28,0,77,False
2018-06-29,0,28,False
2018-06-30,0,15,False
2018-07-01,0,44,False
2018-07-02,26,13,False
2018-07-03,13,13,False
2018-07-04,0,13,False
2018-07-05,0,13,False
2018-07-06,13,26,False
2018-07-07,15,44,False
date,Gervinho,Ivory Coast football,isPartial
2018-06-09,40,16,False
2018-06-10,32,0,False
2018-06-11,33,13,False
2018-06-12,44,0,False
2018-06-13,38,13,False
2018-06-14,40,34,False
2018-06-15,57,22,False
2018-06-16,40,32,False
2018-06-17,62,23,False
2018-06-18,40,27,False
2018-06-19,66,53,False
2018-06-20,75,20,False
2018-06-21,47,20,False
2018-06-22,70,42,False
2018-06-23,55,16,False
2018-06-24,70,8,False
2018-06-25,26,7,False
2018-06-26,60,20,False
2018-06-27,100,7,False
2018-06-28,47,41,False
2018-06-29,36,15,False
2018-06-30,63,8,False
2018-07-01,54,23,False
2018-07-02,41,7,False
2018-07-03,27,7,False
2018-07-04,7,7,False
2018-07-05,56,7,False
2018-07-06,27,14,False
2018-07-07,62,23,False
date,Didier Drogba,Ivory Coast football,isPartial
2018-06-09,10,2,False
2018-06-10,12,0,False
2018-06-11,13,1,False
2018-06-12,13,0,False
2018-06-13,8,1,False
2018-06-14,17,4,False
2018-06-15,24,2,False
2018-06-16,100,4,False
2018-06-17,22,3,False
2018-06-18,21,3,False
2018-06-19,22,6,False
2018-06-20,41,2,False
2018-06-21,25,2,False
2018-06-22,50,5,False
2018-06-23,75,2,False
2018-06-24,70,1,False
2018-06-25,46,1,False
2018-06-26,85,2,False
2018-06-27,66,1,False
2018-06-28,50,5,False
2018-06-29,19,2,False
2018-06-30,59,1,False
2018-07-01,27,3,False
2018-07-02,27,1,False
2018-07-03,20,1,False
2018-07-04,16,1,False
2018-07-05,24,1,False
2018-07-06,26,2,False
2018-07-07,16,3,False
date,Wilfried Bony,Ivory Coast football,isPartial
2018-06-09,59,30,False
2018-06-10,0,0,False
2018-06-11,37,25,False
2018-06-12,23,0,False
2018-06-13,59,24,False
2018-06-14,0,63,False
2018-06-15,27,40,False
2018-06-16,44,59,False
2018-06-17,14,44,False
2018-06-18,0,50,False
2018-06-19,12,98,False
2018-06-20,25,38,False
2018-06-21,13,38,False
2018-06-22,65,79,False
2018-06-23,15,30,False
2018-06-24,72,14,False
2018-06-25,98,12,False
2018-06-26,12,37,False
2018-06-27,25,12,False
2018-06-28,13,76,False
2018-06-29,67,27,False
2018-06-30,15,15,False
2018-07-01,100,43,False
2018-07-02,0,13,False
2018-07-03,88,13,False
2018-07-04,13,13,False
2018-07-05,65,13,False
2018-07-06,26,26,False
2018-07-07,72,43,False
date,Didier Ya Konan,Ivory Coast football,isPartial
2018-06-09,0,30,False
2018-06-10,0,0,False
2018-06-11,0,25,False
2018-06-12,0,0,False
